id,age,gender,income,loan_amount,credit_score,ethnicity,residence,loan_approved
4390,60,M,102221,17072,410,A,urban,1
4391,53,M,53502,48010,651,D,urban,1
4392,30,M,30675,41053,311,B,rural,1
4393,24,M,39365,32431,787,A,urban,1
4394,53,M,102812,47290,832,B,suburban,1
4395,64,F,93229,7003,938,A,urban,1
4396,68,M,104049,24999,584,B,rural,1
4397,26,F,67148,36279,932,B,suburban,1
4398,49,F,104157,47747,935,A,suburban,1
4399,28,F,104247,15438,844,A,suburban,1
4400,25,M,108321,19227,691,B,suburban,1
4401,50,M,83078,8672,469,D,urban,1
4402,40,M,97598,12458,376,A,urban,1
4403,42,F,85902,23539,596,A,urban,1
4404,25,F,41465,8479,629,B,urban,1
4405,62,M,47286,19887,362,B,urban,1
4406,39,M,69795,5051,569,A,rural,1
4407,21,F,55178,7159,515,A,urban,1
4408,57,M,94183,9390,489,A,urban,1
4409,20,F,118845,25035,374,A,rural,1
4410,46,F,64986,33491,985,B,rural,1
4411,58,F,58201,21080,809,A,rural,1
4412,46,M,58315,39880,878,C,suburban,1
4413,51,M,90396,27149,392,D,urban,1
4414,51,F,70178,20339,352,C,rural,1
4415,45,F,25745,34305,795,B,urban,1
4416,30,M,87354,6354,393,C,urban,1
4417,32,M,94637,10620,924,B,urban,1
4418,40,F,20028,8754,528,D,suburban,1
4419,61,F,113261,21593,549,C,urban,1
4420,43,F,63566,21167,690,C,suburban,1
4421,21,F,58722,27555,481,A,urban,1
4422,43,M,101623,38005,566,B,urban,1
4423,57,M,89974,46295,580,B,urban,1
4424,26,F,98692,45843,966,A,urban,1
4425,22,F,99084,13691,382,B,rural,1
4426,49,M,54879,14756,485,B,rural,1
4427,37,M,39767,41308,950,B,urban,1
4428,67,F,119417,14327,866,D,rural,1
4429,28,M,83099,33520,830,A,suburban,1
4430,32,M,63657,48308,647,A,urban,1
4431,49,F,23498,45025,722,D,suburban,1
4432,45,F,88667,33900,753,D,rural,1
4433,39,F,40107,21533,566,B,urban,1
4434,58,M,43793,36881,806,A,urban,1
4435,34,F,17696,32782,441,B,urban,0
4436,43,F,68839,49488,615,A,urban,1
4437,61,F,104241,6624,975,D,urban,1
4438,24,F,38397,45429,531,C,suburban,0
4439,59,M,22704,25812,596,A,rural,1
4440,43,M,31442,12529,871,D,urban,1
4441,42,M,78788,25653,321,C,urban,1
4442,27,M,24765,32860,683,D,suburban,1
4443,62,F,25002,18654,425,D,urban,1
4444,36,F,26390,7108,402,A,rural,1
4445,28,F,59436,8947,409,A,rural,1
4446,30,F,99482,12899,869,B,rural,1
4447,25,M,21641,18372,771,D,suburban,1
4448,57,M,48709,42682,364,D,urban,1
4449,21,M,54309,35373,771,B,urban,1
4450,64,M,30624,44435,869,A,suburban,1
4451,48,M,24966,7263,969,A,rural,1
4452,45,F,104350,31188,375,C,urban,1
4453,28,F,49189,41583,318,B,urban,1
4454,60,M,86301,34295,683,B,rural,1
4455,18,M,110758,5577,489,B,urban,1
4456,66,F,32223,20029,659,C,urban,1
4457,64,M,117305,40531,751,D,rural,1
4458,69,F,93183,35066,378,B,urban,1
4459,55,F,118552,22613,895,A,urban,1
4460,41,F,19959,24560,471,C,suburban,0
4461,64,M,42257,13945,511,D,suburban,1
4462,48,F,112520,34418,744,B,urban,1
4463,58,M,65802,22071,448,A,urban,1
4464,63,F,102748,22130,309,A,suburban,1
4465,67,M,42215,25721,841,A,suburban,1
4466,43,M,70046,7712,354,A,urban,1
4467,66,F,117193,22091,938,B,urban,1
4468,67,F,109593,20857,479,A,suburban,1
4469,22,F,49094,46394,680,C,suburban,1
4470,37,F,53669,39301,721,A,suburban,1
4471,69,F,51126,21553,750,A,suburban,1
4472,58,M,114889,22404,392,B,suburban,1
4473,28,F,94036,12093,819,B,urban,1
4474,50,F,31772,18156,712,A,rural,1
4475,67,F,63586,18785,693,D,rural,1
4476,55,F,66943,30271,630,A,suburban,1
4477,44,M,83868,19694,732,B,urban,1
4478,51,F,64855,41114,462,B,suburban,1
4479,32,M,37218,9013,339,D,suburban,1
4480,49,M,116124,37799,384,B,urban,1
4481,38,F,96008,29752,889,B,suburban,1
4482,63,M,72205,16156,390,B,suburban,1
4483,22,F,19959,15304,783,B,rural,1
4484,23,M,97979,45645,684,C,urban,1
4485,55,M,60134,43938,492,A,urban,1
4486,39,F,40874,17078,552,D,suburban,1
4487,35,F,16301,31078,954,A,rural,1
4488,31,F,73017,7315,543,D,suburban,1
4489,27,F,58319,32220,569,B,suburban,1
4490,63,F,104616,36731,318,D,urban,1
4491,30,M,101219,37833,339,B,suburban,1
4492,48,M,110192,17420,909,A,rural,1
4493,47,M,37455,23312,815,A,suburban,1
4494,20,F,19112,26395,332,D,rural,1
4495,47,F,72033,45301,976,B,suburban,1
4496,23,M,73360,20317,749,B,rural,1
4497,46,F,97418,21968,838,A,urban,1
4498,25,F,47145,27854,984,D,urban,1
4499,61,M,47735,10244,924,A,urban,1
4500,62,M,87781,35929,906,A,urban,1
4501,60,F,82641,45922,618,D,urban,1
4502,61,F,36711,29054,945,D,suburban,1
4503,50,F,20630,23588,423,A,rural,1
4504,34,M,80488,49590,671,D,suburban,1
4505,65,F,18206,39660,650,A,urban,1
4506,28,M,71289,12018,622,A,rural,1
4507,30,M,33953,15621,787,D,suburban,1
4508,67,F,115932,5973,750,C,suburban,1
4509,28,M,25068,48602,652,A,rural,1
4510,48,F,93930,44383,415,A,rural,1
4511,45,M,70916,42097,312,A,suburban,1
4512,61,F,16067,39245,619,C,rural,1
4513,23,F,65658,30346,464,D,suburban,1
4514,58,M,67165,45097,384,A,urban,1
4515,33,F,95781,11444,547,D,suburban,1
4516,21,M,24859,29881,731,A,urban,1
4517,52,F,44164,29846,867,C,urban,1
4518,65,M,119946,16406,983,A,suburban,1
4519,43,M,95913,44611,952,B,urban,1
4520,29,M,117370,30439,943,A,suburban,1
4521,28,M,114251,10972,778,D,suburban,1
4522,54,F,35773,42873,667,A,rural,1
4523,42,M,72295,15931,656,B,urban,1
4524,35,M,48939,12702,707,D,rural,1
4525,36,M,63599,24298,644,B,rural,1
4526,40,M,21114,26540,478,A,suburban,1
4527,55,F,113475,37040,724,B,suburban,1
4528,35,F,27818,36000,840,D,urban,1
4529,43,M,24335,34805,742,B,rural,1
4530,23,F,70008,7599,605,A,suburban,1
4531,21,F,86745,27100,666,B,urban,1
4532,61,M,58148,35509,335,D,urban,1
4533,68,F,18577,40003,762,A,suburban,1
4534,46,F,88916,24183,920,B,urban,1
4535,51,F,19076,43241,445,C,suburban,1
4536,34,F,47925,5018,445,A,urban,1
4537,60,M,66869,5858,679,B,suburban,1
4538,60,F,74314,30992,467,D,suburban,1
4539,33,F,56205,37580,574,A,rural,1
4540,19,M,26095,10380,386,C,suburban,1
4541,51,F,99715,40800,453,D,suburban,1
4542,25,M,71680,23915,796,A,rural,1
4543,30,F,43400,45239,614,A,suburban,1
4544,59,F,99297,42487,909,D,rural,1
4545,25,M,82346,17943,859,C,urban,1
4546,47,M,102110,42631,573,A,rural,1
4547,49,F,43562,41806,561,A,urban,1
4548,53,M,55663,23836,786,C,rural,1
4549,64,M,33510,40614,753,B,urban,1
4550,47,M,76608,45832,742,B,urban,1
4551,18,M,87489,16394,561,D,urban,1
4552,60,M,67182,11622,842,B,urban,1
4553,56,M,119627,30280,404,D,urban,1
4554,34,M,102667,16782,649,C,suburban,1
4555,37,F,41883,6159,737,A,rural,1
4556,41,F,118909,9626,468,C,urban,1
4557,67,M,86427,28440,642,B,urban,1
4558,39,M,50844,41490,529,A,suburban,1
4559,46,F,33728,16630,322,A,urban,1
4560,39,M,113923,49042,975,B,rural,1
4561,61,M,26094,11589,580,C,urban,0
4562,26,M,17407,28233,818,D,suburban,1
4563,54,F,70412,40011,552,D,urban,1
4564,27,F,27644,13177,703,A,urban,1
4565,53,F,116308,39528,432,C,suburban,1
4566,54,F,100834,43210,573,A,urban,1
4567,45,F,75746,31372,917,A,rural,1
4568,45,M,67748,28508,531,A,suburban,1
4569,59,F,74021,19965,844,B,rural,1
4570,60,M,77651,8236,378,A,rural,1
4571,38,F,51807,20611,334,B,urban,1
4572,41,F,49072,27282,794,A,rural,1
4573,59,F,53398,46003,409,B,urban,1
4574,57,M,43669,20829,620,D,suburban,1
4575,19,M,45161,13680,874,D,suburban,1
4576,25,F,22282,16340,627,C,urban,0
4577,65,F,41539,36093,989,B,urban,1
4578,44,F,18307,26107,683,C,suburban,1
4579,39,M,32745,14148,663,C,rural,1
4580,54,F,54433,48074,531,C,rural,0
4581,44,F,117598,22499,915,A,suburban,1
4582,46,F,49555,23165,713,B,urban,1
4583,20,F,16073,48786,593,B,rural,1
4584,61,F,47683,30226,846,B,rural,1
4585,30,F,40741,23260,473,B,urban,1
4586,62,F,37286,29916,691,C,urban,1
4587,27,F,18599,48910,401,C,rural,1
4588,53,M,42293,35480,592,A,rural,1
4589,26,M,30389,37191,384,A,urban,1
4590,44,F,27318,14546,500,C,rural,1
4591,51,F,63875,41044,984,A,suburban,1
4592,68,F,18055,26921,840,A,rural,1
4593,18,M,97579,41940,596,D,urban,1
4594,49,M,21320,17836,355,B,suburban,1
4595,42,F,119817,13989,771,D,urban,1
4596,46,F,19642,18740,315,D,rural,0
4597,24,M,107694,35180,951,D,urban,1
4598,66,M,24321,18102,365,A,rural,1
4599,20,F,94968,20357,958,A,urban,1
4600,37,M,103293,35255,969,A,suburban,1
4601,37,F,74618,41094,771,A,urban,1
4602,47,M,117770,30221,880,B,urban,1
4603,52,F,41044,5719,322,C,urban,1
4604,52,F,36971,22906,785,D,urban,1
4605,66,F,40727,28140,714,D,suburban,1
4606,56,M,37559,6069,956,B,urban,1
4607,44,F,88820,12749,604,C,urban,1
4608,43,M,98201,17935,476,A,urban,1
4609,31,M,42476,42655,494,B,suburban,1
4610,34,F,77683,49035,312,D,urban,1
4611,35,F,25991,35720,465,A,urban,0
4612,62,F,100097,32937,449,B,suburban,1
4613,69,M,85047,23540,640,D,suburban,1
4614,46,M,25796,12944,856,A,suburban,1
4615,37,M,18881,17747,473,D,urban,0
4616,44,F,30668,15505,466,A,urban,1
4617,35,F,115717,16697,893,D,rural,1
4618,21,F,49312,41907,879,B,rural,1
4619,18,F,43106,20221,396,A,suburban,0
4620,67,M,107758,12087,978,A,urban,1
4621,18,M,30729,26462,703,C,suburban,1
4622,43,M,85320,27789,376,D,rural,1
4623,62,M,69913,38400,536,C,suburban,1
4624,37,M,72026,7199,590,D,rural,1
4625,69,F,74402,49023,435,D,urban,1
4626,40,M,118930,26737,666,A,suburban,1
4627,27,F,52282,11073,847,C,suburban,1
4628,28,M,114449,21744,547,B,suburban,1
4629,58,F,89638,15559,513,B,suburban,1
4630,58,F,53218,37695,369,A,suburban,1
4631,22,F,32950,13401,628,A,rural,1
4632,18,M,74739,16659,315,C,rural,1
4633,34,F,19507,46890,786,A,urban,1
4634,39,F,61303,18894,473,C,suburban,1
4635,51,M,117552,34160,998,D,rural,1
4636,62,M,94059,34272,573,A,urban,1
4637,58,M,39667,29512,823,C,urban,1
4638,46,F,18992,38645,518,C,urban,1
4639,21,F,88563,26179,812,A,urban,1
4640,22,F,102680,15691,698,C,rural,1
4641,28,M,40530,21110,410,A,urban,1
4642,68,M,30305,40291,763,A,suburban,1
4643,38,F,67129,34845,940,A,urban,1
4644,52,M,102267,44038,392,B,urban,1
4645,29,F,101209,29967,750,B,rural,1
4646,43,F,113833,33478,695,B,suburban,1
4647,68,M,67044,10088,850,A,urban,1
4648,36,F,106378,45332,778,D,rural,1
4649,62,M,104363,12066,615,D,urban,1
4650,24,F,73817,44313,970,B,urban,1
4651,64,M,118038,7321,997,A,suburban,1
4652,24,F,61666,29533,652,A,urban,1
4653,43,M,41173,29509,538,D,suburban,1
4654,57,M,33909,46098,403,A,suburban,1
4655,22,F,78967,13294,328,A,urban,1
4656,38,M,46007,43101,388,B,suburban,1
4657,31,F,27985,30059,674,C,urban,0
4658,21,M,37525,36248,696,B,suburban,1
4659,40,F,116046,45626,862,A,urban,1
4660,59,M,52403,25703,663,C,rural,1
4661,37,F,52193,43157,446,C,rural,1
4662,32,M,18830,8205,613,C,urban,1
4663,67,M,71144,39929,847,A,rural,1
4664,69,M,15533,22848,751,C,suburban,1
4665,62,F,35946,38411,805,B,suburban,1
4666,46,M,38504,19986,785,B,rural,1
4667,25,F,70715,16628,400,B,urban,1
4668,58,F,43255,43119,406,A,urban,1
4669,65,M,71441,9553,590,A,urban,1
4670,36,F,51855,11518,648,A,urban,1
4671,65,M,56721,43491,916,B,urban,1
4672,56,M,56850,12946,887,B,suburban,1
4673,63,F,115659,5610,526,C,urban,1
4674,45,F,49723,9302,895,A,suburban,1
4675,63,F,50739,39311,887,D,urban,1
4676,44,M,20539,39234,349,A,urban,1
4677,21,M,88029,46876,457,B,urban,1
4678,32,M,79509,19656,627,A,suburban,1
4679,52,F,116140,44004,376,C,rural,1
4680,54,F,36311,23656,932,C,urban,1
4681,18,F,118243,46811,753,D,suburban,1
4682,20,M,84180,9536,609,B,rural,1
4683,64,M,100981,47974,626,A,rural,1
4684,41,M,50934,24856,807,C,suburban,1
4685,44,M,24511,41410,406,C,urban,1
4686,57,M,15183,49830,540,D,urban,1
4687,53,F,24475,21447,734,A,urban,1
4688,51,F,99766,38327,327,C,suburban,1
4689,46,F,78130,39501,548,A,urban,1
4690,41,M,74577,13861,663,B,suburban,1
4691,41,M,41008,25278,832,A,urban,1
4692,59,F,91868,6542,771,C,urban,1
4693,21,M,62941,47231,966,C,rural,1
4694,20,F,57756,7415,838,A,rural,1
4695,51,M,85258,48751,888,B,suburban,1
4696,66,M,95730,17905,712,B,urban,1
4697,40,F,107167,26601,868,A,rural,1
4698,69,M,42912,43155,930,A,urban,1
4699,40,F,97702,26563,464,B,suburban,1
4700,62,F,65659,45955,875,C,urban,1
4701,22,M,61840,11643,347,B,suburban,1
4702,48,M,96512,29044,961,B,suburban,1
4703,58,F,53623,16246,783,D,rural,1
4704,23,F,78303,7458,457,A,suburban,1
4705,54,M,61062,11028,967,C,rural,1
4706,27,F,71690,43215,450,B,suburban,1
4707,57,M,92582,39716,524,D,suburban,1
4708,24,M,113980,11306,559,B,urban,1
4709,56,M,38634,46019,686,C,urban,1
4710,55,M,19090,45860,555,A,suburban,1
4711,38,M,60266,32678,360,D,rural,1
4712,37,F,45008,29908,695,B,urban,1
4713,20,M,102643,17363,696,B,urban,1
4714,68,M,73704,19066,461,A,urban,1
4715,39,M,77866,37711,679,D,rural,1
4716,64,F,23382,5189,742,C,urban,0
4717,21,F,62774,16752,648,A,urban,1
4718,45,M,89570,12482,330,A,urban,1
4719,29,M,89062,21679,370,B,urban,1
4720,55,M,104609,29552,696,A,suburban,1
4721,68,M,61698,5799,737,B,rural,1
4722,53,M,16110,30381,301,D,urban,1
4723,64,M,96981,14934,861,C,urban,1
4724,58,M,15386,24084,434,D,rural,1
4725,22,F,73513,46556,445,B,rural,1
4726,30,M,99120,14909,478,C,urban,1
4727,40,F,114987,30931,563,B,urban,1
4728,67,F,62801,30868,610,B,rural,1
4729,47,F,111085,48558,503,B,suburban,1
4730,54,M,86857,18846,998,B,rural,1
4731,42,M,104976,27257,329,D,urban,1
4732,65,M,46566,33013,358,B,suburban,1
4733,44,F,47521,42482,308,D,suburban,1
4734,68,M,38798,27875,623,C,rural,1
4735,31,F,28565,29717,466,B,rural,1
4736,65,F,38027,16408,636,B,urban,1
4737,64,M,112631,40607,678,B,suburban,1
4738,53,F,20631,41281,541,A,urban,1
4739,56,M,104865,32326,965,C,rural,1
4740,33,M,71878,18601,459,D,suburban,1
4741,39,M,60206,6135,534,A,rural,1
4742,38,M,118473,27741,752,D,urban,1
4743,38,F,73582,16913,498,A,urban,1
4744,25,M,73334,15101,776,B,urban,1
4745,66,M,87323,23631,332,B,urban,1
4746,33,F,68619,11548,707,A,urban,1
4747,48,F,118536,42284,388,A,rural,1
4748,59,M,41875,41870,906,B,urban,1
4749,27,F,39514,32215,520,A,suburban,1
4750,49,F,37580,42279,368,A,rural,0
4751,51,M,100827,24215,593,A,rural,1
4752,26,M,19288,30582,536,A,suburban,1
4753,34,M,21734,19024,459,A,urban,0
4754,28,F,98000,16413,589,B,urban,1
4755,49,F,54008,21319,853,D,urban,1
4756,27,F,64349,24446,877,A,suburban,1
4757,39,M,22814,45743,832,A,suburban,1
4758,34,M,58154,37036,634,C,suburban,1
4759,21,M,22851,17621,881,A,rural,1
4760,65,M,16600,15511,801,C,rural,1
4761,69,F,71614,24923,545,A,rural,1
4762,64,F,87402,15558,622,A,rural,1
4763,42,M,18692,37235,910,A,urban,1
4764,38,M,73027,5526,628,A,urban,1
4765,54,M,35373,6753,846,C,urban,1
4766,55,M,113636,31248,638,A,suburban,1
4767,66,M,77805,19656,470,D,suburban,1
4768,18,M,95383,28266,409,B,urban,1
4769,42,M,29507,15220,309,D,rural,1
4770,68,M,77931,23038,501,A,urban,1
4771,53,M,90499,17741,556,A,rural,1
4772,34,M,86642,9841,561,B,urban,1
4773,58,F,87869,41809,992,A,urban,1
4774,41,M,112449,35575,729,D,urban,1
4775,19,F,111819,46733,806,B,urban,1
4776,57,M,54423,19418,365,C,urban,1
4777,32,M,118612,42185,972,A,suburban,1
4778,49,M,110351,46745,878,C,urban,1
4779,56,M,101120,32881,911,B,rural,1
4780,23,F,105918,19587,888,C,urban,1
4781,18,M,81600,27268,334,A,urban,1
4782,64,F,56848,5448,856,D,rural,1
4783,40,F,21820,42353,961,D,urban,1
4784,56,F,23512,13108,790,D,suburban,1
4785,34,F,51725,16443,879,B,urban,1
4786,51,F,66534,27435,553,B,urban,1
4787,58,M,100151,38062,316,A,urban,1
4788,46,F,54776,6238,560,D,suburban,1
4789,26,M,75945,20321,555,D,urban,1
4790,30,M,98420,21074,723,A,suburban,1
4791,23,M,62455,18049,800,B,rural,1
4792,23,F,98488,40584,585,D,urban,1
4793,37,F,67433,6098,306,A,rural,1
4794,69,M,24711,19679,796,A,urban,1
4795,20,F,74262,39505,498,D,rural,1
4796,34,M,101009,40533,902,D,rural,1
4797,66,M,98785,16434,958,D,urban,1
4798,29,M,24597,49859,717,A,rural,1
4799,65,M,75067,38178,961,A,urban,1
4800,64,M,102520,32575,351,C,urban,1
4801,62,F,63022,24329,542,B,suburban,1
4802,18,F,96924,42554,518,A,rural,1
4803,34,M,33782,46837,817,D,rural,1
4804,20,M,66782,23493,408,D,urban,1
4805,43,F,87144,26830,650,A,suburban,1
4806,32,F,113651,43603,365,A,urban,1
4807,53,M,70013,39754,309,A,urban,1
4808,49,M,87036,13126,501,B,suburban,1
4809,49,F,50342,46838,513,A,urban,1
4810,21,F,100745,45068,367,B,urban,1
4811,35,M,35977,27093,626,B,rural,1
4812,66,M,118576,40171,349,D,suburban,1
4813,36,F,72396,13262,316,A,rural,1
4814,60,M,65021,48270,822,B,urban,1
4815,69,F,84057,25785,605,C,rural,1
4816,52,M,81836,44469,691,B,urban,1
4817,57,F,42075,8295,423,D,suburban,1
4818,31,M,104515,20687,803,C,suburban,1
4819,50,M,45802,7121,524,D,rural,1
4820,31,F,92761,8582,617,A,urban,1
4821,51,M,92017,35280,772,B,urban,1
4822,21,F,101753,47589,840,B,suburban,1
4823,41,M,70822,43468,657,D,urban,1
4824,46,M,66603,45000,782,A,suburban,1
4825,36,M,117689,42056,728,A,urban,1
4826,23,F,95291,36672,796,C,urban,1
4827,50,M,105450,6085,771,A,urban,1
4828,66,M,50592,20891,870,C,urban,1
4829,57,M,71006,20600,954,D,rural,1
4830,36,F,41269,37458,599,D,urban,1
4831,18,F,119268,13645,975,A,suburban,1
4832,22,M,65138,46578,383,A,urban,1
4833,44,M,77398,46596,676,B,urban,1
4834,33,F,105091,9874,612,B,urban,1
4835,23,M,34874,18767,928,C,urban,1
4836,57,F,72228,31825,619,C,rural,1
4837,30,F,77670,15913,503,C,rural,1
4838,65,F,117071,21215,654,A,rural,1
4839,52,M,22925,23733,593,C,suburban,1
4840,36,F,18107,19332,803,A,suburban,1
4841,29,F,101388,9432,444,A,rural,1
4842,33,F,110719,27559,838,C,suburban,1
4843,60,M,42617,31570,316,B,suburban,1
4844,27,M,89258,45033,874,C,suburban,1
4845,42,M,65075,11103,875,B,suburban,1
4846,37,F,37631,48780,338,A,suburban,1
4847,48,F,77444,20900,429,B,suburban,1
4848,21,M,112158,7031,414,C,suburban,1
4849,61,M,22883,22633,749,A,rural,1
4850,40,M,34708,28192,344,C,urban,1
4851,19,F,61221,24940,515,C,suburban,1
4852,39,F,32197,46287,899,B,urban,1
4853,68,M,36134,13988,714,D,rural,1
4854,54,M,48550,43067,988,D,urban,1
4855,25,M,29642,17952,564,D,urban,1
4856,24,F,35439,32369,739,C,rural,1
4857,31,F,112779,40862,916,B,suburban,1
4858,20,F,39583,7977,680,B,urban,1
4859,67,M,108885,43493,600,C,urban,1
4860,33,F,94538,6268,470,A,rural,1
4861,36,M,77014,21756,919,C,urban,1
4862,68,F,34523,25764,705,B,urban,1
4863,35,M,85543,45385,654,A,suburban,1
4864,69,F,100971,20032,460,B,suburban,1
4865,33,F,105629,34478,851,A,suburban,1
4866,25,F,91830,16885,325,A,suburban,1
4867,50,F,118941,14796,382,D,rural,1
4868,66,M,60538,44047,472,B,rural,1
4869,29,M,62310,37863,984,B,suburban,1
4870,28,F,25908,20478,369,A,urban,1
4871,22,M,72290,37117,305,B,urban,1
4872,44,M,68634,25753,494,A,suburban,1
4873,29,M,27699,25325,824,C,suburban,1
4874,34,F,115169,12021,362,D,urban,1
4875,23,M,81912,20185,312,D,suburban,1
4876,50,M,29255,10868,504,A,rural,1
4877,22,M,94183,18071,339,B,urban,1
4878,45,M,75282,13041,464,D,suburban,1
4879,31,F,73249,21515,330,A,suburban,1
4880,22,F,53176,49075,828,A,urban,1
4881,50,F,23163,45058,948,D,suburban,1
4882,67,M,69210,30966,976,C,urban,1
4883,65,F,119587,44284,697,B,suburban,1
4884,58,F,115280,47109,758,A,suburban,1
4885,36,M,86979,49470,522,B,suburban,1
4886,39,F,93860,27290,933,B,urban,1
4887,22,F,36143,35702,377,B,urban,1
4888,19,F,19920,33223,899,B,suburban,1
4889,47,F,97911,38575,924,B,urban,1
4890,64,M,52996,49168,911,C,urban,1
4891,56,M,26748,26661,727,C,urban,1
4892,21,F,109071,21439,724,C,suburban,1
4893,50,M,96251,41432,686,A,rural,1
4894,30,M,62252,38511,538,B,rural,1
4895,37,F,78179,36147,922,A,urban,1
4896,24,F,21450,34114,389,B,urban,1
4897,32,M,67756,11030,684,D,suburban,1
4898,40,F,65235,29515,438,C,rural,1
4899,31,F,105546,35333,946,A,urban,1
4900,40,F,15020,5079,823,A,urban,1
4901,36,M,95253,34048,543,A,urban,1
4902,46,M,24664,49900,804,A,suburban,1
4903,37,M,81635,7966,721,B,urban,1
4904,46,M,38225,8728,481,B,rural,0
4905,41,M,83173,42304,494,A,suburban,1
4906,35,M,100333,43581,933,A,urban,1
4907,27,M,55225,29794,352,C,urban,1
4908,58,F,25807,5947,984,B,urban,1
4909,25,M,98274,17565,478,D,suburban,1
4910,43,F,21402,20844,592,A,suburban,0
4911,46,F,19521,5594,674,D,urban,0
4912,27,M,78165,26414,358,B,suburban,1
4913,34,F,23382,35690,353,A,suburban,0
4914,19,F,117657,21524,544,A,urban,1
4915,23,M,30065,32469,448,B,urban,1
4916,22,F,100470,24439,667,B,urban,1
4917,45,M,29425,31206,315,A,urban,1
4918,58,F,28111,41973,475,D,urban,1
4919,22,M,55799,26555,839,A,urban,1
4920,35,F,68257,12782,705,B,urban,1
4921,43,M,76177,7660,766,B,rural,1
4922,37,F,96046,44624,428,B,urban,1
4923,58,M,52851,11089,522,D,urban,1
4924,66,F,23816,10318,543,D,suburban,1
4925,44,F,92853,31605,725,A,urban,1
4926,66,M,17175,34400,653,B,urban,1
4927,29,F,26341,20405,625,D,urban,0
4928,24,M,78908,35209,903,B,rural,1
4929,20,F,40654,13062,302,C,urban,1
4930,27,M,75895,22424,778,D,rural,1
4931,51,F,74696,46274,380,C,suburban,1
4932,42,F,72889,28987,343,A,suburban,1
4933,52,M,102144,49419,454,D,suburban,1
4934,33,M,98115,25556,835,D,urban,1
4935,19,M,45194,32601,398,C,urban,1
4936,41,F,49837,24330,696,B,urban,1
4937,27,M,83894,20730,470,D,urban,1
4938,55,F,99358,8236,447,D,rural,1
4939,39,F,56576,8680,422,D,suburban,1
4940,43,M,117548,35312,411,B,urban,1
4941,60,F,34727,26191,429,C,suburban,0
4942,56,M,49579,49066,367,C,rural,1
4943,44,M,111554,22921,907,A,rural,1
4944,46,F,31555,41640,956,B,suburban,1
4945,64,M,68294,39635,844,C,urban,1
4946,55,M,64777,41688,585,D,urban,1
4947,37,F,20906,10693,304,D,urban,1
4948,44,M,55751,25266,417,A,urban,1
4949,58,F,84599,48716,951,B,urban,1
4950,37,F,89180,31488,529,B,rural,1
4951,61,M,88678,29122,459,D,rural,1
4952,36,M,46644,46224,593,A,suburban,1
4953,37,F,48521,34004,485,C,suburban,1
4954,52,M,26564,11331,851,C,suburban,1
4955,64,M,85640,26566,523,D,urban,1
4956,19,F,42299,47262,451,B,rural,1
4957,47,M,62958,47154,439,C,urban,1
4958,51,F,71078,45899,666,D,suburban,1
4959,39,M,28421,49564,427,C,urban,1
4960,20,M,103747,25778,650,A,rural,1
4961,23,M,26202,38926,446,A,suburban,1
4962,32,F,57185,25751,584,D,suburban,1
4963,44,F,18685,22528,768,B,urban,1
4964,27,F,105197,5068,517,C,urban,1
4965,26,M,57637,8717,735,C,suburban,1
4966,50,M,33366,20218,444,D,urban,1
4967,49,M,118248,48968,576,B,rural,1
4968,65,M,39276,30402,359,C,rural,1
4969,23,F,95946,36643,909,A,urban,1
4970,58,F,63239,47129,674,B,urban,1
4971,53,M,90214,34152,703,A,rural,1
4972,19,F,39575,16526,992,D,urban,1
4973,46,M,56401,31916,413,D,urban,1
4974,21,F,56230,47975,794,A,urban,1
4975,18,M,94424,31028,914,B,urban,1
4976,36,M,97263,31709,635,C,urban,1
4977,43,M,83617,46999,868,C,urban,1
4978,42,M,38021,20063,584,C,suburban,1
4979,27,F,24449,9723,428,D,suburban,1
4980,32,M,30657,9213,614,D,suburban,1
